"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location","pathogen"
2023-11-02,451,0.0152785881035005,0.0117380059322716,0.0188902807678186,0.00448501380308861,0.0260644365976531,0.997375,"NZ","SARSCOV2"
2023-11-03,452,0.015644117925971,0.0119933004408963,0.0191915381497699,0.00489674632719519,0.0262699959803148,0.998125,"NZ","SARSCOV2"
2023-11-04,453,0.0158800075009504,0.0120790002215435,0.0194985604709363,0.00482491800595014,0.0267540107136059,0.997375,"NZ","SARSCOV2"
2023-11-05,454,0.0159552053180785,0.0120748017320496,0.0196685049441795,0.00471069008052052,0.0270847722169741,0.99775,"NZ","SARSCOV2"
2023-11-06,455,0.0158613484918735,0.012155228619529,0.0195786675414845,0.00478712990673043,0.0269120446909131,0.9985,"NZ","SARSCOV2"
2023-11-07,456,0.0157294191259361,0.012130870215096,0.0193238073779836,0.00527549401381648,0.0262846470916822,0.999125,"NZ","SARSCOV2"
2023-11-08,457,0.0155557934249833,0.0118402950597615,0.01915280579665,0.00520894980693339,0.0259500394999829,0.999125,"NZ","SARSCOV2"
2023-11-09,458,0.0152406673193752,0.0114626140759795,0.0189274721582019,0.00462622292039828,0.0259954419993475,0.997625,"NZ","SARSCOV2"
2023-11-10,459,0.0148999169457422,0.0110480834319522,0.0186994771491312,0.00402432741487967,0.0258953440265661,0.996875,"NZ","SARSCOV2"
2023-11-11,460,0.0144936870894363,0.0107202686419399,0.0182351931881733,0.00370172163619446,0.0254347190072831,0.996,"NZ","SARSCOV2"
2023-11-12,461,0.0139984458918312,0.0104262495028493,0.0175769602137676,0.00351707450581775,0.0246606839598718,0.996375,"NZ","SARSCOV2"
2023-11-13,462,0.0134848978267792,0.00989572585278808,0.0170487347280328,0.0028961075002737,0.0239612644775466,0.99475,"NZ","SARSCOV2"
2023-11-14,463,0.0128107335115977,0.00905783363107082,0.0163827771820362,0.0018793909200515,0.0239094307070892,0.98925,"NZ","SARSCOV2"
2023-11-15,464,0.011910168579079,0.00805793270116939,0.0155134516155776,0.000812612578761396,0.0229599439058559,0.9825,"NZ","SARSCOV2"
2023-11-16,465,0.0107914765575592,0.00702553517995264,0.0143453430549256,-0.000107095532641787,0.0217747276493704,0.9735,"NZ","SARSCOV2"
2023-11-17,466,0.00949517094570473,0.00587337340063065,0.0128858632812693,-0.00098836093467165,0.019797669770547,0.96125,"NZ","SARSCOV2"
2023-11-18,467,0.00799013751876787,0.0044336004005372,0.0115065271518984,-0.00239871333312311,0.0181733764342907,0.933875,"NZ","SARSCOV2"
2023-11-19,468,0.00656471225911881,0.00282273093167362,0.0101909275223973,-0.00404842592894935,0.0168555195863854,0.882875,"NZ","SARSCOV2"
2023-11-20,469,0.00517969460935719,0.00137737781826774,0.00896399248217516,-0.00538888552844965,0.0155659263265428,0.8225,"NZ","SARSCOV2"
2023-11-21,470,0.00389574291863592,0.000168477340107609,0.00763525060394932,-0.00651754504610083,0.0141500101204391,0.761625,"NZ","SARSCOV2"
2023-11-22,471,0.00267110920334002,-0.000952975844736526,0.0062252684276175,-0.00742390989634296,0.0125636427947938,0.692875,"NZ","SARSCOV2"
2023-11-23,472,0.00161471269699032,-0.0020342786817823,0.00505941184488479,-0.00863643670708161,0.0114831150041613,0.612375,"NZ","SARSCOV2"
2023-11-24,473,0.000676820371618536,-0.00298957511418851,0.00432781164346041,-0.0101735282616032,0.0110885402253581,0.549125,"NZ","SARSCOV2"
2023-11-25,474,4.44898143039385e-05,-0.00366149350550071,0.00372350771897334,-0.0109895289374786,0.0106243216797472,0.503,"NZ","SARSCOV2"
2023-11-26,475,-0.000302195811445971,-0.00394009616303015,0.00325787892130858,-0.011083800293902,0.0101527628100129,0.477125,"NZ","SARSCOV2"
2023-11-27,476,-0.000402969642914419,-0.0038492367765024,0.00300119747716265,-0.0107829292775856,0.00956919736406586,0.46725,"NZ","SARSCOV2"
2023-11-28,477,-0.000299615653325924,-0.00369771343735681,0.00311250571298194,-0.010675536274556,0.00991227301497134,0.4755,"NZ","SARSCOV2"
2023-11-29,478,-5.78009568104054e-05,-0.00359392339637898,0.00348503214828511,-0.0107556481567826,0.0104112156578144,0.494875,"NZ","SARSCOV2"
2023-11-30,479,0.000269063331152841,-0.00335470970382856,0.00388201990098835,-0.0105770450548714,0.0109640004275812,0.521125,"NZ","SARSCOV2"
2023-12-01,480,0.000685021557706333,-0.0028538448966704,0.00431035660733015,-0.0100229168103623,0.0110936390244092,0.54975,"NZ","SARSCOV2"
2023-12-02,481,0.00116001792557352,-0.00222731021525857,0.00472886112096194,-0.00908027303646296,0.0111386642854668,0.58875,"NZ","SARSCOV2"
2023-12-03,482,0.00179886860422651,-0.00163413570645465,0.00525751529466767,-0.00853320727873979,0.0117891338428855,0.6375,"NZ","SARSCOV2"
2023-12-04,483,0.00238749569947738,-0.00113728860683737,0.00591659187739313,-0.00834486538695655,0.0129306117688197,0.673875,"NZ","SARSCOV2"
2023-12-05,484,0.00302639266059601,-0.000698595871050256,0.00657651419906757,-0.00789363596749786,0.0136487942840978,0.71225,"NZ","SARSCOV2"
2023-12-06,485,0.00359005714968696,-6.07483069243742e-05,0.00716346826996395,-0.00697980239210608,0.0140998697037315,0.746125,"NZ","SARSCOV2"
2023-12-07,486,0.0041949588095842,0.000681991219894429,0.00758260220942819,-0.00593848693035844,0.0141187650150665,0.789,"NZ","SARSCOV2"
2023-12-08,487,0.00469257504438736,0.00126746996992078,0.00815789536916656,-0.00539564991846835,0.0148087911618023,0.820375,"NZ","SARSCOV2"
2023-12-09,488,0.0051682460271254,0.00169386880655098,0.00879769660444174,-0.00518064145882963,0.0158192968477787,0.84475,"NZ","SARSCOV2"
2023-12-10,489,0.00569969302997309,0.00212402085675978,0.00942033361756744,-0.00482908303122458,0.0165950706099513,0.860625,"NZ","SARSCOV2"
2023-12-11,490,0.00620611883254751,0.00264292287294365,0.0098925075077646,-0.00422992824013071,0.0171704036462533,0.883,"NZ","SARSCOV2"
